shift_Id,doct_Id,nurse_Id,helper_Id,shift_Date,shift_Start,shift_End
71801,1101,3297,8241,19-05-2025,20:00:00,08:00:00
71802,1109,3298,8242,20-05-2025,20:00:00,08:00:00
71803,1106,3299,8243,21-05-2025,20:00:00,08:00:00
71804,1111,3300,8244,22-05-2025,20:00:00,08:00:00
71805,1116,3301,8245,23-05-2025,20:00:00,08:00:00
71806,1114,3302,8246,24-05-2025,20:00:00,08:00:00
71807,1120,3303,8247,25-05-2025,20:00:00,08:00:00
71808,1121,3304,8248,26-05-2025,20:00:00,08:00:00
71809,1119,3305,8249,27-05-2025,20:00:00,08:00:00
71810,1124,3306,8250,28-05-2025,20:00:00,08:00:00
71811,1129,3307,8251,29-05-2025,20:00:00,08:00:00
71812,1126,3308,8252,30-05-2025,20:00:00,08:00:00
71813,1139,3309,8253,31-05-2025,20:00:00,08:00:00
71814,1134,3310,8254,01-06-2025,20:00:00,08:00:00
71815,1146,3311,8255,02-06-2025,20:00:00,08:00:00
71816,1166,3312,8256,19-05-2025,20:00:00,08:00:00
71817,1154,3313,8257,20-05-2025,20:00:00,08:00:00
71818,1182,3314,8258,21-05-2025,20:00:00,08:00:00
71819,1174,3315,8259,22-05-2025,20:00:00,08:00:00
71820,1186,3316,8260,23-05-2025,20:00:00,08:00:00
71821,1187,3317,8261,24-05-2025,20:00:00,08:00:00
71822,1188,3318,8262,25-05-2025,20:00:00,08:00:00
71823,1191,3319,8263,26-05-2025,20:00:00,08:00:00
71824,1193,3320,8264,27-05-2025,20:00:00,08:00:00
71825,1198,3321,8265,28-05-2025,20:00:00,08:00:00
71826,1196,3322,8266,29-05-2025,20:00:00,08:00:00
71827,1199,3323,8267,30-05-2025,20:00:00,08:00:00
71828,1223,3324,8268,31-05-2025,20:00:00,08:00:00
71829,1205,3325,8269,01-06-2025,20:00:00,08:00:00
71830,1213,3326,8270,02-06-2025,20:00:00,08:00:00
71831,1250,3327,8271,19-05-2025,20:00:00,08:00:00
71832,1251,3328,8272,20-05-2025,20:00:00,08:00:00
71833,1252,3329,8273,21-05-2025,20:00:00,08:00:00
71834,1260,3330,8274,22-05-2025,20:00:00,08:00:00
71835,1262,3331,8275,23-05-2025,20:00:00,08:00:00
71836,1263,3332,8276,24-05-2025,20:00:00,08:00:00
71837,1265,3333,8277,25-05-2025,20:00:00,08:00:00
71838,1267,3334,8278,26-05-2025,20:00:00,08:00:00
71839,1266,3335,8279,27-05-2025,20:00:00,08:00:00
71840,1270,3336,8280,28-05-2025,20:00:00,08:00:00
71841,1272,3337,8281,29-05-2025,20:00:00,08:00:00
71842,1277,3338,8282,30-05-2025,20:00:00,08:00:00
71843,1278,3339,8283,31-05-2025,20:00:00,08:00:00
71844,1280,3340,8284,01-06-2025,20:00:00,08:00:00
71845,1297,3341,8285,02-06-2025,20:00:00,08:00:00
71846,1287,3342,8286,19-05-2025,20:00:00,08:00:00
71847,1293,3343,8287,20-05-2025,20:00:00,08:00:00
71848,1302,3344,8288,21-05-2025,20:00:00,08:00:00
71849,1307,3345,8289,22-05-2025,20:00:00,08:00:00
71850,1325,3346,8290,23-05-2025,20:00:00,08:00:00
71851,1322,3347,8291,24-05-2025,20:00:00,08:00:00
71852,1364,3348,8292,25-05-2025,20:00:00,08:00:00
71853,1357,3349,8293,26-05-2025,20:00:00,08:00:00
71854,1372,3350,8294,27-05-2025,20:00:00,08:00:00
71855,1396,3351,8295,28-05-2025,20:00:00,08:00:00
71856,1395,3352,8296,29-05-2025,20:00:00,08:00:00
71857,1394,3353,8297,30-05-2025,20:00:00,08:00:00
71858,1006,3354,8298,31-05-2025,20:00:00,08:00:00
71859,1003,3355,8299,01-06-2025,20:00:00,08:00:00
71860,1009,3356,8300,02-06-2025,20:00:00,08:00:00
71861,1013,3357,8301,19-05-2025,20:00:00,08:00:00
71862,1016,3358,8302,20-05-2025,20:00:00,08:00:00
71863,1018,3359,8303,21-05-2025,20:00:00,08:00:00
71864,1021,3360,8304,22-05-2025,20:00:00,08:00:00
71865,1023,3361,8305,23-05-2025,20:00:00,08:00:00
71866,1020,3362,8306,24-05-2025,20:00:00,08:00:00
71867,1025,3363,8307,25-05-2025,20:00:00,08:00:00
71868,1026,3364,8308,26-05-2025,20:00:00,08:00:00
71869,1040,3365,8309,27-05-2025,20:00:00,08:00:00
71870,1051,3366,8310,28-05-2025,20:00:00,08:00:00
71871,1043,3367,8311,29-05-2025,20:00:00,08:00:00
71872,1031,3368,8312,30-05-2025,20:00:00,08:00:00
71873,1055,3369,8313,31-05-2025,20:00:00,08:00:00
71874,1042,3370,8314,01-06-2025,20:00:00,08:00:00
71875,1073,3371,8315,02-06-2025,20:00:00,08:00:00
71876,1072,3372,8316,19-05-2025,20:00:00,08:00:00
71877,1081,3373,8317,20-05-2025,20:00:00,08:00:00
71878,1088,3374,8318,21-05-2025,20:00:00,08:00:00
71879,1087,3375,8319,22-05-2025,20:00:00,08:00:00
71880,1096,3376,8320,23-05-2025,20:00:00,08:00:00
71881,1095,3377,8321,24-05-2025,20:00:00,08:00:00
71882,1093,3378,8322,25-05-2025,20:00:00,08:00:00
71883,1103,3379,8323,26-05-2025,20:00:00,08:00:00
71884,1102,3380,8324,27-05-2025,20:00:00,08:00:00
71885,1101,3381,8325,28-05-2025,20:00:00,08:00:00
71886,1106,3382,8326,29-05-2025,20:00:00,08:00:00
71887,1108,3383,8327,30-05-2025,20:00:00,08:00:00
71888,1110,3384,8328,31-05-2025,20:00:00,08:00:00
71889,1116,3385,8329,01-06-2025,20:00:00,08:00:00
71890,1113,3386,8330,02-06-2025,20:00:00,08:00:00
71891,1115,3387,8331,19-05-2025,20:00:00,08:00:00
71892,1117,3388,8332,20-05-2025,20:00:00,08:00:00
71893,1121,3389,8333,21-05-2025,20:00:00,08:00:00
71894,1118,3390,8334,22-05-2025,20:00:00,08:00:00
71895,1125,3391,8335,23-05-2025,20:00:00,08:00:00
71896,1123,3392,8336,24-05-2025,20:00:00,08:00:00
71897,1130,3393,8337,25-05-2025,20:00:00,08:00:00
71898,1126,3394,8338,26-05-2025,20:00:00,08:00:00
71899,1128,3395,8339,27-05-2025,20:00:00,08:00:00
71900,1138,3396,8340,28-05-2025,20:00:00,08:00:00
71901,1131,3397,8341,29-05-2025,20:00:00,08:00:00
71902,1140,3398,8342,30-05-2025,20:00:00,08:00:00
71903,1179,3399,8343,31-05-2025,20:00:00,08:00:00
71904,1163,3400,8344,01-06-2025,20:00:00,08:00:00
71905,1171,3401,8345,02-06-2025,20:00:00,08:00:00
71906,1178,3402,8346,19-05-2025,20:00:00,08:00:00
71907,1185,3403,8347,20-05-2025,20:00:00,08:00:00
71908,1188,3404,8348,21-05-2025,20:00:00,08:00:00
71909,1192,3405,8349,22-05-2025,20:00:00,08:00:00
71910,1190,3406,8350,23-05-2025,20:00:00,08:00:00
71911,1195,3407,8351,24-05-2025,20:00:00,08:00:00
71912,1198,3408,8352,25-05-2025,20:00:00,08:00:00
71913,1197,3409,8353,26-05-2025,20:00:00,08:00:00
71914,1201,3410,8354,27-05-2025,20:00:00,08:00:00
71915,1228,3411,8355,28-05-2025,20:00:00,08:00:00
71916,1215,3412,8356,29-05-2025,20:00:00,08:00:00
71917,1245,3413,8357,30-05-2025,20:00:00,08:00:00
71918,1249,3414,8358,31-05-2025,20:00:00,08:00:00
71919,1252,3415,8359,01-06-2025,20:00:00,08:00:00
71920,1257,3416,8360,02-06-2025,20:00:00,08:00:00
71921,1259,3417,8361,19-05-2025,20:00:00,08:00:00
71922,1262,3418,8362,20-05-2025,20:00:00,08:00:00
71923,1269,3419,8363,21-05-2025,20:00:00,08:00:00
71924,1264,3420,8364,22-05-2025,20:00:00,08:00:00
71925,1267,3421,8365,23-05-2025,20:00:00,08:00:00
71926,1271,3422,8366,24-05-2025,20:00:00,08:00:00
71927,1274,3423,8367,25-05-2025,20:00:00,08:00:00
71928,1272,3424,8368,26-05-2025,20:00:00,08:00:00
71929,1278,3425,8369,27-05-2025,20:00:00,08:00:00
71930,1277,3426,8370,28-05-2025,20:00:00,08:00:00
71931,1276,3427,8371,29-05-2025,20:00:00,08:00:00
71932,1292,3428,8372,30-05-2025,20:00:00,08:00:00
71933,1287,3429,8373,31-05-2025,20:00:00,08:00:00
71934,1286,3430,8374,01-06-2025,20:00:00,08:00:00
71935,1301,3431,8375,02-06-2025,20:00:00,08:00:00
71936,1304,3432,8376,19-05-2025,20:00:00,08:00:00
71937,1302,3433,8377,20-05-2025,20:00:00,08:00:00
71938,1331,3434,8378,21-05-2025,20:00:00,08:00:00
71939,1327,3435,8379,22-05-2025,20:00:00,08:00:00
71940,1322,3436,8380,23-05-2025,20:00:00,08:00:00
71941,1344,3437,8381,24-05-2025,20:00:00,08:00:00
71942,1362,3438,8382,25-05-2025,20:00:00,08:00:00
71943,1364,3439,8383,26-05-2025,20:00:00,08:00:00
71944,1400,3440,8384,27-05-2025,20:00:00,08:00:00
71945,1393,3441,8385,28-05-2025,20:00:00,08:00:00
71946,1398,3442,8386,29-05-2025,20:00:00,08:00:00
71947,1007,3443,8387,30-05-2025,20:00:00,08:00:00
71948,1006,3444,8388,31-05-2025,20:00:00,08:00:00
71949,1004,3445,8389,01-06-2025,20:00:00,08:00:00
71950,1010,3446,8390,02-06-2025,20:00:00,08:00:00
71951,1012,3447,8391,19-05-2025,20:00:00,08:00:00
71952,1015,3448,8392,20-05-2025,20:00:00,08:00:00
71953,1014,3449,8393,21-05-2025,20:00:00,08:00:00
71954,1017,3450,8394,22-05-2025,20:00:00,08:00:00
71955,1019,3451,8395,23-05-2025,20:00:00,08:00:00
71956,1022,3452,8396,24-05-2025,20:00:00,08:00:00
71957,1021,3453,8397,25-05-2025,20:00:00,08:00:00
71958,1024,3454,8398,26-05-2025,20:00:00,08:00:00
71959,1026,3455,8399,27-05-2025,20:00:00,08:00:00
71960,1075,3456,8400,28-05-2025,20:00:00,08:00:00
71961,1067,3457,8401,29-05-2025,20:00:00,08:00:00
71962,1071,3458,8402,30-05-2025,20:00:00,08:00:00
71963,1037,3459,8403,31-05-2025,20:00:00,08:00:00
71964,1030,3460,8404,01-06-2025,20:00:00,08:00:00
71965,1044,3461,8405,02-06-2025,20:00:00,08:00:00
71966,1064,3462,8406,19-05-2025,20:00:00,08:00:00
71967,1041,3463,8407,20-05-2025,20:00:00,08:00:00
71968,1081,3464,8408,21-05-2025,20:00:00,08:00:00
71969,1092,3465,8409,22-05-2025,20:00:00,08:00:00
71970,1079,3466,8410,23-05-2025,20:00:00,08:00:00
71971,1097,3467,8411,24-05-2025,20:00:00,08:00:00
71972,1094,3468,8412,25-05-2025,20:00:00,08:00:00
71973,1096,3469,8413,26-05-2025,20:00:00,08:00:00
71974,1101,3470,8414,27-05-2025,20:00:00,08:00:00
71975,1105,3471,8415,28-05-2025,20:00:00,08:00:00
71976,1104,3472,8416,29-05-2025,20:00:00,08:00:00
71977,1107,3473,8417,30-05-2025,20:00:00,08:00:00
71978,1109,3474,8418,31-05-2025,20:00:00,08:00:00
71979,1114,3475,8419,01-06-2025,20:00:00,08:00:00
71980,1112,3476,8420,02-06-2025,20:00:00,08:00:00
71981,1116,3477,8421,19-05-2025,20:00:00,08:00:00
71982,1120,3478,8422,20-05-2025,20:00:00,08:00:00
71983,1119,3479,8423,21-05-2025,20:00:00,08:00:00
71984,1122,3480,8424,22-05-2025,20:00:00,08:00:00
71985,1124,3481,8425,23-05-2025,20:00:00,08:00:00
71986,1129,3482,8426,24-05-2025,20:00:00,08:00:00
71987,1127,3483,8427,25-05-2025,20:00:00,08:00:00
71988,1126,3484,8428,26-05-2025,20:00:00,08:00:00
71989,1134,3485,8429,27-05-2025,20:00:00,08:00:00
71990,1142,3486,8430,28-05-2025,20:00:00,08:00:00
71991,1144,3487,8431,29-05-2025,20:00:00,08:00:00
71992,1168,3488,8432,30-05-2025,20:00:00,08:00:00
71993,1180,3489,8433,31-05-2025,20:00:00,08:00:00
71994,1172,3490,8434,01-06-2025,20:00:00,08:00:00
71995,1176,3491,8435,02-06-2025,20:00:00,08:00:00
71996,1189,3492,8436,19-05-2025,20:00:00,08:00:00
71997,1186,3493,8437,20-05-2025,20:00:00,08:00:00
71998,1187,3494,8438,21-05-2025,20:00:00,08:00:00
71999,1193,3495,8439,22-05-2025,20:00:00,08:00:00
72000,1194,3496,8440,23-05-2025,20:00:00,08:00:00
72001,1191,3497,8441,24-05-2025,20:00:00,08:00:00
72002,1196,3498,8442,25-05-2025,20:00:00,08:00:00
72003,1198,3499,8443,26-05-2025,20:00:00,08:00:00
72004,1200,3500,8444,27-05-2025,20:00:00,08:00:00
72005,1235,3348,8445,28-05-2025,20:00:00,08:00:00
72006,1219,3349,8446,29-05-2025,20:00:00,08:00:00
72007,1225,3350,8447,30-05-2025,20:00:00,08:00:00
72008,1253,3351,8448,31-05-2025,20:00:00,08:00:00
72009,1251,3352,8449,01-06-2025,20:00:00,08:00:00
72010,1250,3353,8450,02-06-2025,20:00:00,08:00:00
72011,1262,3354,8451,19-05-2025,20:00:00,08:00:00
72012,1258,3355,8452,20-05-2025,20:00:00,08:00:00
72013,1257,3356,8453,21-05-2025,20:00:00,08:00:00
72014,1265,3357,8454,22-05-2025,20:00:00,08:00:00
72015,1268,3358,8455,23-05-2025,20:00:00,08:00:00
72016,1266,3359,8456,24-05-2025,20:00:00,08:00:00
72017,1272,3360,8457,25-05-2025,20:00:00,08:00:00
72018,1273,3361,8458,26-05-2025,20:00:00,08:00:00
72019,1270,3362,8459,27-05-2025,20:00:00,08:00:00
72020,1275,3363,8460,28-05-2025,20:00:00,08:00:00
72021,1280,3364,8461,29-05-2025,20:00:00,08:00:00
72022,1277,3365,8462,30-05-2025,20:00:00,08:00:00
72023,1296,3366,8463,31-05-2025,20:00:00,08:00:00
72024,1290,3367,8464,01-06-2025,20:00:00,08:00:00
72025,1287,3368,8465,02-06-2025,20:00:00,08:00:00
72026,1303,3369,8466,19-05-2025,20:00:00,08:00:00
72027,1302,3370,8467,20-05-2025,20:00:00,08:00:00
72028,1341,3371,8468,21-05-2025,20:00:00,08:00:00
72029,1330,3348,8469,22-05-2025,20:00:00,08:00:00
72030,1313,3349,8470,23-05-2025,20:00:00,08:00:00
72031,1385,3350,8471,24-05-2025,20:00:00,08:00:00
72032,1371,3351,8472,25-05-2025,20:00:00,08:00:00
72033,1388,3352,8473,26-05-2025,20:00:00,08:00:00
72034,1394,3353,8474,27-05-2025,20:00:00,08:00:00
72035,1395,3354,8475,28-05-2025,20:00:00,08:00:00
72036,1399,3355,8476,29-05-2025,20:00:00,08:00:00
72037,1007,3356,8477,30-05-2025,20:00:00,08:00:00
72038,1003,3357,8478,31-05-2025,20:00:00,08:00:00
72039,1005,3358,8479,01-06-2025,20:00:00,08:00:00
72040,1001,3359,8480,02-06-2025,20:00:00,08:00:00
72041,1008,3360,8481,19-05-2025,20:00:00,08:00:00
72042,1011,3361,8482,20-05-2025,20:00:00,08:00:00
72043,1015,3362,8483,21-05-2025,20:00:00,08:00:00
72044,1013,3363,8484,22-05-2025,20:00:00,08:00:00
72045,1017,3364,8485,23-05-2025,20:00:00,08:00:00
72046,1018,3365,8486,24-05-2025,20:00:00,08:00:00
72047,1022,3366,8487,25-05-2025,20:00:00,08:00:00
72048,1023,3367,8488,26-05-2025,20:00:00,08:00:00
72049,1032,3368,8489,27-05-2025,20:00:00,08:00:00
72050,1047,3369,8490,28-05-2025,20:00:00,08:00:00
72051,1073,3370,8491,29-05-2025,20:00:00,08:00:00
72052,1060,3371,8492,30-05-2025,20:00:00,08:00:00
72053,1063,3348,8493,31-05-2025,20:00:00,08:00:00
72054,1075,3349,8494,01-06-2025,20:00:00,08:00:00
72055,1037,3350,8495,02-06-2025,20:00:00,08:00:00
72056,1053,3351,8496,19-05-2025,20:00:00,08:00:00
72057,1092,3352,8497,20-05-2025,20:00:00,08:00:00
72058,1082,3353,8498,21-05-2025,20:00:00,08:00:00
72059,1088,3354,8499,22-05-2025,20:00:00,08:00:00
72060,1097,3355,8500,23-05-2025,20:00:00,08:00:00
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
